1.0566581164167403,1.2755560373458406,1.0100705900402414
1.0441485942667879,1.2160090550271199,1.007885805188683
1.3597310044882052,2.536434446836405,1.0574605682342306
1.1069108470531976,1.5078655742468183,1.0186394242449484
1.638082563092648,3.46763194489532,1.093881161650719
1.092417484272698,1.4419655793264374,1.0162013164212655
1.0062107969457157,1.0309579471732009,1.0011263774206651
1.0062420816114872,1.031113402568491,1.0011320367274514
1.1360936979990657,1.6379789876529975,1.0234704313027652
1.0616905432014336,1.2993124488740406,1.010943536227552
1.3271321406551522,2.4151016444082476,1.052805221928249
1.18878935888603,1.8646772190117877,1.0319423550236573
1.0046283670332679,1.0230884453877975,1.0008399323780874
1.0166291768031486,1.0824621299785466,1.0030031232751606
1.0530354286630312,1.258384390199068,1.0094400750689028
1.1192759510572277,1.5634100199168484,1.0206989493537844
1.2626298026718745,2.1659834543995267,1.0433110922680855
1.0901100202662488,1.43139313585718,1.015810710384581
1.059030192774519,1.2867678842961552,1.01048248334024
1.1218525666653671,1.5749069810372012,1.0211257635173576
1.0175726709304747,1.08710028423071,1.0031723042036604
1.3400555599587856,2.4635553787953897,1.0546618514443418
1.0024754677095062,1.0123620439322636,1.0004496299235082
1.1901757596929798,1.8705049671913438,1.0321610654764977
1.02774995836084,1.1368595314048877,1.0049891146244267
1.0611016516645095,1.2965383122748246,1.0108415597179947
1.002496922167796,1.0124690501853109,1.000453522817128
1.1149608746501194,1.5440965714826036,1.0199823567800248
1.0009907164878846,1.0049511302609997,1.0001800573087716
1.1528265607625463,1.7110840282754531,1.0261948089829651
1.0163291106537258,1.0809861225589483,1.0029492905361528
1.0141095273405756,1.0700545723227515,1.0025506864732676
1.1833740305477616,1.8418485312000796,1.031086059952247
1.0072359714039287,1.036049586857545,1.0013117536647478
1.0026957535430099,1.0134606325817266,1.0004895973621095
1.1453542242125145,1.6785697764341885,1.0249822184616537
1.2834127438619725,2.2476136802560127,1.046412628523557
1.019104637539293,1.0946221773228089,1.0034467328178232
1.0650012537909077,1.314879882145767,1.0115159817320942
1.093510438448941,1.4469655349789559,1.016386095455652
1.2332060788418695,2.0480867317065696,1.038847831590579
1.3225513543924496,2.3978135764752038,1.0521435765350688
1.2685008880012265,2.18917900048669,1.0441914697046777
1.05192248591321,1.2530971450440844,1.009246015283125
1.0552216035997795,1.2687539783796316,1.009820782401139
1.004276489453188,1.0213368562941552,1.0007761867605829
1.0712742355191445,1.3442440713120465,1.0125966439209346
1.0806442619405323,1.387787010556969,1.0142012388051374
1.4100643887878652,2.7181768457721116,1.0644722729854343
1.0367008814761745,1.1802172080889428,1.006574873223471
1.3732812637647878,2.5860147962008284,1.0593688066255218
1.0538282804116295,1.262147575176862,1.009578219419882
